GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Sanaa,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,0,0,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Somalia,Unknown,Al-Shabaab,0,,,,,2,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/8/14,Somalia,Gadondhawe,Al-Shabaab,0,,,,,2,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/8/14,Sudan,Balangia,Sudan People's Liberation Movement - North,0,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Sudan,Kadugli,Sudan People's Liberation Movement - North,1,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,India,Phaikon,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,India,Gangalur,Maoists,0,,,,,2,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/8/14,India,Chargi,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Afghanistan,Khost,Taliban,0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Afghanistan,Shindand district,Taliban,0,,,,,3,0,Government (General),,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/8/14,Sudan,Nertiti district,Janjaweed,0,,,,,0,1,Other,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/8/14,Afghanistan,Nad Ali district,Unknown,0,,,,,0,3,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Baiji,Unknown,0,,,,,0,0,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/8/14,Afghanistan,Gurbuz district,Taliban,0,,,,,2,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Afghanistan,Tarin Kot,Unknown,0,,,,,2,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Pakistan,Aka Khel,Tehrik-i-Taliban Pakistan (TTP),0,Lashkar-e-Islam (Pakistan),0,,,8,11,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/8/14,Yemen,Dali,Southern Mobility Movement (Yemen),0,,,,,Unknown,Unknown,Police,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/8/14,Yemen,As Sinah,Southern Mobility Movement (Yemen),0,,,,,0,2,Military,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Naqil Ar Rabadh,Southern Mobility Movement (Yemen),0,,,,,0,0,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/8/14,Pakistan,Chattar,Unknown,0,,,,,0,0,Religious Figures/Institutions,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/8/14,Pakistan,Sibi,United Baloch Army (UBA),0,,,,,0,0,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Yemen,Ash Shihr,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,2,2,Military,,,Middle East & North Africa,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/8/14,Iraq,Baghdad,Unknown,0,,,,,0,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Yusufiyah,Unknown,0,,,,,2,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Muqdadiyah,Al-Naqshabandiya Army,0,Islamic State of Iraq and the Levant (ISIL),0,,,2,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,2,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/8/14,Iraq,Baghdad,Unknown,0,,,,,1,0,Educational Institution,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Khanukah,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,1,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Afghanistan,Herat,Taliban,0,,,,,1,0,Military,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Afghanistan,Unknown,Taliban,0,,,,,1,0,Educational Institution,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Afghanistan,Kandahar,Unknown,0,,,,,2,3,Police,Business,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Pakistan,Karachi,Unknown,0,,,,,0,8,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Sudan,El Salam,Janjaweed,0,,,,,0,3,Other,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),Unarmed Assault,,Melee,Melee,Melee,
2.01412E+11,12/7/14,India,Srinagar,Unknown,0,,,,,0,0,Government (General),,,South Asia,Armed Assault,,,Incendiary,,,
2.01412E+11,12/7/14,Pakistan,Shabqadar,Unknown,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,India,Tral,Unknown,0,,,,,0,1,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Ramadi,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,23,11,Private Citizens & Property,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/7/14,Somalia,Beledweyne,Al-Shabaab,0,,,,,5,0,Food or Water Supply,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Pakistan,Datta Khel district,Unknown,0,,,,,1,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Pakistan,Dokada,Tehrik-i-Taliban Pakistan (TTP),0,,,,,2,0,Police,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/7/14,Afghanistan,Tarin Kot,Unknown,0,,,,,2,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Afghanistan,Marjah,Taliban,0,,,,,6,4,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Afghanistan,Chimtal district,Unknown,0,,,,,4,12,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Yemen,Lahij,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,1,3,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,0,3,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,1,2,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,0,4,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Tuz Khormato,Unknown,0,,,,,2,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,1,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Saba al-Bor,Unknown,0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,2,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Baghdad,Unknown,0,,,,,1,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/7/14,Iraq,Tarmiyah,Islamic State of Iraq and the Levant (ISIL),0,Al-Naqshabandiya Army,0,,,9,11,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,India,Diphu,Unknown,0,,,,,Unknown,Unknown,Business,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/6/14,India,Roorkee,Students Islamic Movement of India (SIMI),1,,,,,1,0,NGO,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Sudan,Nyalla South West district,Janjaweed,0,,,,,1,1,Other,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/6/14,Syria,Deir ez-Zor,Islamic State of Iraq and the Levant (ISIL),0,,,,,111,Unknown,Military,,,Middle East & North Africa,Hostage Taking (Kidnapping),Bombing/Explosion,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
2.01412E+11,12/6/14,India,Gaya district,Maoists,0,,,,,1,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/6/14,Pakistan,Karachi,Unknown,0,,,,,1,1,Private Citizens & Property,,,South Asia,Unknown,,,Unknown,,,
2.01412E+11,12/6/14,Pakistan,Karachi,Unknown,0,,,,,0,1,Police,,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/6/14,Iraq,Baghdad,Unknown,0,,,,,3,9,Transportation,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Iraq,Mahmudiyah,Unknown,0,,,,,4,12,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Bihsud district,Lashkar-e-Taiba (LeT),0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Jalalabad,Taliban,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Kandahar,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Bagram district,Taliban,0,,,,,0,0,Government (General),Military,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Haskah Menah,Taliban,0,,,,,4,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,Melee,,
2.01412E+11,12/5/14,Pakistan,Kalaya,Unknown,0,,,,,1,6,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Yemen,Sanaa,Huthi Extremists,0,,,,,3,1,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/6/14,Yemen,Al-Wat,Unknown,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Yemen,Unknown,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,2,5,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/6/14,Pakistan,Barkhan,Unknown,0,,,,,0,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Puli Khumri,Unknown,0,,,,,0,1,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Afghanistan,Khost,Taliban,0,,,,,1,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/6/14,Somalia,Burhakaba,Al-Shabaab,0,,,,,3,0,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
2.01412E+11,12/6/14,Iraq,Sudayrah,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Police,Military,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/6/14,Iraq,Baghdad,Unknown,0,,,,,3,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,India,Dambuk Aga,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/6/14,Afghanistan,Bargam,Taliban,0,,,,,2,2,Military,,,South Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/5/14,India,Nakkapalli,Maoists,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Pakistan,Karachi,Unknown,0,,,,,0,1,Private Citizens & Property,,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/5/14,Nigeria,Maiduguri,Boko Haram,1,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Pakistan,Mardan,Unknown,0,,,,,0,0,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,India,Srinagar,Lashkar-e-Taiba (LeT),0,,,,,2,2,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/5/14,India,Shopian,Unknown,0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,India,Mohara,Lashkar-e-Taiba (LeT),0,,,,,17,4,Military,Police,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/5/14,Yemen,Sanaa,Huthi Extremists,0,,,,,0,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/5/14,Afghanistan,Aqcha district,Taliban,0,,,,,10,8,Police,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/5/14,India,Tral,Hizbul Mujahideen (HM),0,Jaish-e-Mohammad (JeM),0,,,3,9,Private Citizens & Property,Transportation,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,India,Rongrakgre,Garo National Liberation Army,0,,,,,0,5,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Afghanistan,Puli Khumri,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Somalia,Baidoa,Al-Shabaab,0,,,,,8,16,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Somalia,Baidoa,Al-Shabaab,0,,,,,8,16,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Iraq,Baldagh,Islamic State of Iraq and the Levant (ISIL),0,,,,,Unknown,Unknown,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/5/14,Iraq,Baiji,Islamic State of Iraq and the Levant (ISIL),0,,,,,3,0,Private Citizens & Property,,,Middle East & North Africa,Unknown,,,Unknown,,,
2.01412E+11,12/5/14,Iraq,Baghdad,Unknown,0,,,,,1,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Iraq,Baghdad,Unknown,0,,,,,2,8,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/5/14,Iraq,Baghdad,Unknown,0,,,,,2,9,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Kirkuk,Unknown,0,,,,,16,18,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Syria,Jafrah,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Fallujah,Islamic State of Iraq and the Levant (ISIL),0,,,,,15,11,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Afghanistan,Shib Koh district,Unknown,0,,,,,1,2,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
2.01412E+11,12/4/14,Syria,Deir ez-Zor,Islamic State of Iraq and the Levant (ISIL),0,,,,,27,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Pakistan,Khyber district,Unknown,0,,,,,2,0,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,India,Srinagar,Unknown,0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,India,Roro,People's Liberation Front of India,0,,,,,0,0,Government (General),,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/4/14,Somalia,Bulobarde,Al-Shabaab,0,,,,,6,6,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Somalia,Mahas,Al-Shabaab,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Unknown,,,
2.01412E+11,12/4/14,Pakistan,Sui,Unknown,0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Hawijah district,Islamic State of Iraq and the Levant (ISIL),0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/4/14,Russia,Grozny,Caucasus Emirate,0,,,,,9,9,Educational Institution,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/4/14,Russia,Grozny,Caucasus Emirate,0,,,,,9,9,Journalists & Media,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,Incendiary,
2.01412E+11,12/4/14,Russia,Grozny,Caucasus Emirate,0,,,,,9,9,Police,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/4/14,Nigeria,Jos,Unknown,0,,,,,0,0,Educational Institution,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Nigeria,Ashaka,Boko Haram,0,,,,,0,0,Business,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/4/14,Nigeria,Bajoga,Boko Haram,0,,,,,24,Unknown,Government (General),Police,Business,Sub-Saharan Africa,Armed Assault,Facility/Infrastructure Attack,,Firearms,Incendiary,,
2.01412E+11,12/4/14,Pakistan,Nawagai,Unknown,0,,,,,3,0,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,India,East Garo Hills district,Garo National Liberation Army,0,,,,,0,0,Police,,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/4/14,Somalia,Kismayo district,Al-Shabaab,0,,,,,Unknown,Unknown,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Somalia,Mogadishu,Al-Shabaab,0,,,,,2,1,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
2.01412E+11,12/4/14,Pakistan,Turbat,Unknown,0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Pakistan,Gwadar district,Khorasan Chapter of the Islamic State,0,,,,,1,0,Educational Institution,,,South Asia,Assassination,,,Firearms,,,
2.01412E+11,12/4/14,Pakistan,Quetta,United Baloch Army (UBA),0,,,,,1,8,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Balad district,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,3,Government (General),,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/4/14,Iraq,Samarra,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Al-Malihah,Islamic State of Iraq and the Levant (ISIL),0,,,,,4,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Baghdad,Unknown,0,,,,,3,12,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Hit,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Hit,Islamic State of Iraq and the Levant (ISIL),0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,7,21,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Baghdad,Islamic State of Iraq and the Levant (ISIL),0,,,,,11,25,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/4/14,Iraq,Baghdad,Unknown,0,,,,,2,6,Other,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Pakistan,Mali Khel,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Pakistan,Hangu,Unknown,0,,,,,0,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Saqlawiyah,Unknown,0,,,,,10,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Somalia,Merca,Al-Shabaab,0,,,,,0,0,Military,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
2.01412E+11,12/3/14,Somalia,Lafoole,Unknown,0,,,,,0,0,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Iraq,Hit district,Islamic State of Iraq and the Levant (ISIL),0,,,,,16,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/3/14,Somalia,Bulobarde,Al-Shabaab,0,,,,,2,1,Military,Private Citizens & Property,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Somalia,Galgalo,Al-Shabaab,0,,,,,12,0,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Somalia,Burhakaba district,Al-Shabaab,0,,,,,Unknown,Unknown,Terrorists/Non-state Militia,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
2.01412E+11,12/3/14,Yemen,Taizz,Al-Qaida in the Arabian Peninsula (AQAP),0,,,,,1,1,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
2.01412E+11,12/3/14,Pakistan,Chaman,Unknown,0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
2.01412E+11,12/3/14,Nigeria,Lassa,Boko Haram,0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
2.01412E+11,12/3/14,Nigeria,Konduga,Boko Haram,0,,,,,Unknown,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
