,catégorie,rang,année,pays,temps net,Age,vitesse
14190,Hommes I,873.,1990,F,"34.52,8",25.0,12.725324374420762
14191,Hommes IV,763.,1957,F,"39.41,9",58.0,11.146401481519066
14198,Hommes I,21.,1990,CH,"26.35,0",25.0,16.674762808349147
14201,Hommes V,185.,1947,CH,"40.09,1",68.0,10.959566985108879
14205,Femmes III,397.,1968,CH,"25.58,1",47.0,17.176029084085847
14206,Hommes IV,423.,1956,F,"35.40,1",59.0,12.411513799045224
14209,Femmes III,584.,1967,F,"27.24,0",48.0,16.129955947136565
14212,Hommes III,---,1974,CH,--------,41.0,
14213,Hommes I,1159.,1994,CH,"37.47,7",21.0,11.723990714304774
14214,Hommes III,309.,1967,F,"31.10,4",48.0,14.126157407407408
14215,Hommes II,1364.,1984,CH,"36.06,4",31.0,12.183340727595386
14216,Hommes II,1235.,1983,CH,"35.28,4",32.0,12.452669765332729
14217,Hommes III,1835.,1972,CH,"42.20,8",43.0,10.409874905231238
14219,Hommes II,1624.,1985,I,"37.56,1",30.0,11.697771624823622
14221,Hommes IV,48.,1965,CH,"29.37,3",50.0,14.958635481564702
14222,Hommes I,616.,1991,CH,"32.58,8",24.0,13.482877132686879
14239,Femmes III,464.,1973,F,"26.33,1",42.0,16.686795032471235
14240,Hommes III,1019.,1975,F,"35.10,4",40.0,12.516522333637193
14243,Hommes III,180.,1975,F,"30.07,9",40.0,14.607533495129493
14245,Femmes III,---,1969,F,--------,46.0,
14248,Femmes I,709.,1993,CH,"27.24,8",22.0,16.125220199647682
14252,Femmes V,78.,1955,CH,"30.23,5",60.0,14.532164709773443
14253,Hommes IV,626.,1964,F,"37.52,3",51.0,11.709618100898116
14254,Femmes I,544.,1990,CH,"26.22,4",25.0,16.754881025015255
14255,Femmes I,768.,1989,F,"27.52,8",26.0,15.961203138622494
14256,Femmes III,335.,1973,CH,"25.24,1",42.0,17.407392734043817
14260,Femmes II,639.,1981,CH,"27.30,0",34.0,16.094505494505494
14261,Hommes V,178.,1952,CH,"39.59,4",63.0,11.097135929686317
14262,Escaladelite Hommes,151.,1973,CH,"26.00,4",42.0,16.89663128749423
14263,Hommes III,326.,1971,CH,"31.18,4",44.0,14.08991790661878
14264,Hommes II,1375.,1980,CH,"36.09,6",35.0,12.172539893617023
14266,Femmes IV,157.,1959,CH,"25.50,7",56.0,17.225859567961734
14267,Hommes I,593.,1987,CH,"32.50,0",28.0,13.519384615384617
14269,Femmes II,493.,1978,CH,"26.33,1",37.0,16.686795032471235
14273,Femmes I,---,1986,CH,--------,29.0,
14274,Hommes V,46.,1953,CH,"34.43,3",62.0,12.760433305259491
14277,Hommes I,41.,1993,CH,"27.39,4",22.0,16.03927867416223
14281,Femmes III,1020.,1975,CH,"31.54,6",40.0,13.928231788499335
14283,Hommes III,1693.,1967,CH,"40.18,1",48.0,10.935019038849209
14292,Hommes II,1865.,1982,CH,"40.38,9",33.0,10.878704597786527
14294,Hommes I,---,1988,CH,--------,27.0,
14295,Femmes II,450.,1983,CH,"26.20,6",32.0,16.766389376478667
14296,Femmes II,1147.,1982,CH,"32.48,7",33.0,13.524794533197895
14297,Femmes III,881.,1973,CH,"29.56,5",42.0,14.861491628614916
14300,Femmes III,663.,1973,CH,"27.58,8",42.0,15.926489778164418
14305,Hommes IV,169.,1956,CH,"32.22,7",59.0,13.633909454804979
14306,Femmes II,452.,1983,CH,"26.21,4",32.0,16.76127260242619
14307,Femmes I,---,1987,CH,--------,28.0,
14308,Hommes V,242.,1954,CH,"42.13,0",61.0,10.429147875623071
14312,Hommes III,432.,1970,CH,"32.02,5",45.0,13.719906323185013
14313,Femmes I,908.,1992,CH,"29.05,0",23.0,15.124956970740104
14317,Femmes I,654.,1991,CH,"27.05,3",24.0,16.24145196466196
14318,Femmes III,622.,1967,CH,"27.41,7",48.0,16.025823394244448
14322,Hommes II,282.,1977,I,"30.17,8",38.0,14.559612963085693
14325,Hommes III,1884.,1969,F,"43.50,2",46.0,10.100225276998758
14328,Femmes IV,71.,1958,CH,"24.01,0",57.0,18.29987505206164
14329,Hommes IV,69.,1956,CH,"30.22,3",59.0,14.53793468550442
14330,Hommes II,928.,1980,E,"33.55,4",35.0,13.094712999940395
14332,Femmes II,1254.,1980,CH,"44.01,4",35.0,9.982732766846912
14333,Hommes II,994.,1979,CH,"34.16,3",36.0,12.861282674238213
14334,Femmes II,---,1981,CH,--------,34.0,
14335,Femmes II,69.,1985,CH,"22.29,2",30.0,19.710209940785933
14336,Femmes IV,207.,1957,CH,"26.34,9",58.0,16.67539565068883
14337,Hommes IV,---,1958,F,--------,57.0,
14338,Hommes V,191.,1951,CH,"40.14,6",64.0,10.944552383799133
14340,Hommes I,---,1987,CH,--------,28.0,
14343,Hommes II,1893.,1978,CH,"41.06,5",37.0,10.699622549616462
14344,Hommes II,227.,1981,CH,"29.54,6",34.0,14.871048534488596
14345,Femmes II,310.,1980,CH,"25.16,3",35.0,17.461351985057426
14346,Hommes II,1380.,1978,CH,"36.11,4",37.0,12.166472836019274
14349,Femmes III,1.,1973,CH,"17.39,4",42.0,25.260434632631945
14350,Hommes V,11.,1952,F,"30.38,5",63.0,14.460424551587955
14352,Escaladelite Femmes,---,1982,CH,--------,33.0,
14355,Hommes III,---,1971,CH,--------,44.0,
14356,Hommes III,1624.,1975,F,"39.33,4",40.0,11.170488635785834
14360,Hommes III,536.,1971,CH,"32.41,8",44.0,13.553581343697948
14362,Hommes II,1302.,1984,CH,"35.47,6",31.0,12.385274551809674
14364,Hommes II,1170.,1978,CH,"35.09,5",37.0,12.519732155577719
14365,Femmes II,426.,1978,CH,"26.08,7",37.0,16.842871928546785
14366,Femmes III,540.,1971,CH,"27.06,2",44.0,16.236050550587542
14373,Hommes III,392.,1970,CH,"31.44,1",45.0,13.974746350306926
14376,Hommes IV,281.,1964,F,"34.04,0",51.0,12.907755581668628
14378,Femmes III,387.,1971,CH,"25.53,4",44.0,17.20764470901543
14381,Hommes IV,648.,1963,CH,"38.09,1",52.0,11.535008269670001
14382,Hommes IV,572.,1965,F,"37.18,2",50.0,11.817008229788609
14384,Hommes IV,5.,1963,CH,"26.09,1",52.0,16.840289755087962
14386,Hommes III,---,1970,CH,--------,45.0,
14392,Hommes III,835.,1969,CH,"34.15,4",46.0,12.864671780757742
14401,Hommes IV,171.,1961,CH,"32.26,5",54.0,13.617852161785217
14403,Femmes III,826.,1968,CH,"29.25,5",47.0,15.01897111604854
14407,Hommes III,1007.,1975,CH,"35.06,7",40.0,12.52972880485927
14411,Hommes III,936.,1969,F,"34.45,0",46.0,12.754136429608128
14412,Femmes III,197.,1972,CH,"24.05,6",43.0,18.26488194213502
14415,Femmes I,---,1993,CH,--------,22.0,
14418,Femmes III,914.,1970,CH,"30.22,7",45.0,14.536010851225726
14420,Hommes IV,546.,1963,CH,"36.55,1",52.0,12.02101173702498
14423,Hommes III,857.,1974,F,"34.22,0",41.0,12.839859731151375
14428,Femmes II,1163.,1982,CH,"33.03,4",33.0,13.30084155718351
14431,Escaladelite Hommes,239.,1986,CH,"27.38,3",29.0,16.04572179819596
14433,Hommes V,31.,1955,F,"33.43,8",60.0,13.140139960523955
14435,Hommes II,686.,1984,CH,"32.40,0",31.0,13.561111111111112
14437,Hommes I,1179.,1988,CH,"38.12,4",27.0,11.525023607176582
14439,Hommes II,1476.,1981,F,"36.54,5",34.0,12.022985360514433
14442,Femmes II,971.,1978,CH,"30.10,2",37.0,14.596372334064183
14444,Hommes III,1107.,1973,CH,"35.40,3",42.0,12.410812642996357
14445,Femmes III,1038.,1971,CH,"32.09,5",44.0,13.68998286337436
14451,Femmes III,---,1973,CH,--------,42.0,
14452,Hommes VI,---,1945,CH,--------,70.0,
14453,Femmes I,---,1990,CH,--------,25.0,
14456,Hommes III,1039.,1974,CH,"35.16,3",41.0,12.495520859994883
14457,Hommes III,1402.,1968,CH,"37.35,8",47.0,11.761336259971092
14458,Hommes III,799.,1968,CH,"34.05,8",47.0,12.900933701333022
14461,Hommes I,697.,1987,CH,"33.31,4",28.0,13.189049648796303
14462,Femmes II,1127.,1981,CH,"32.27,0",34.0,13.615742175395104
14463,Hommes II,1329.,1978,CH,"35.55,1",37.0,12.359146015583246
14464,Hommes III,---,1975,CH,--------,40.0,
14467,Femmes III,---,1970,CH,--------,45.0,
14468,Femmes III,---,1970,CH,--------,45.0,
14469,Hommes IV,320.,1956,CH,"34.30,3",59.0,12.808792233915403
14474,Femmes III,589.,1966,F,"27.25,8",49.0,16.11930442438917
14475,Hommes III,1250.,1971,CH,"36.32,1",44.0,12.097133889485423
14479,Hommes I,313.,1989,CH,"30.45,8",26.0,14.425766629456959
14484,Hommes II,346.,1982,CH,"30.39,6",33.0,14.455191472562179
14489,Hommes II,1980.,1983,CH,"42.48,9",32.0,10.341029442914637
14497,Hommes I,360.,1988,CH,"31.10,7",27.0,14.124795062204651
14502,Femmes II,929.,1979,CH,"29.48,0",36.0,14.904341926729987
14503,Hommes I,758.,1995,CH,"33.55,6",20.0,13.093932530694959
14504,Hommes II,1933.,1979,CH,"41.49,0",36.0,10.59002169197397
14506,Hommes III,1600.,1975,CH,"39.19,6",40.0,11.209817328298806
14508,Hommes IV,175.,1959,P,"32.33,6",56.0,13.587951509153886
14511,Hommes I,959.,1992,CH,"35.41,3",23.0,12.40730805071584
14512,Femmes II,844.,1981,CH,"29.00,6",34.0,15.147900434392884
14519,Hommes IV,848.,1962,CH,"40.54,9",53.0,10.83577893412908
14523,Hommes III,215.,1973,CH,"30.29,1",42.0,14.505298603545608
14525,Femmes II,476.,1977,CH,"26.27,2",38.0,16.724269183922047
14526,Hommes II,1521.,1984,CH,"37.12,5",31.0,11.835151515151516
14527,Hommes I,682.,1988,CH,"33.27,2",27.0,13.205698485212793
14530,Femmes II,437.,1980,CH,"26.12,5",35.0,16.81837320574163
14533,Femmes III,142.,1971,CH,"23.30,8",44.0,18.851038270121848
14538,Hommes II,940.,1977,CH,"33.58,0",38.0,13.084574151280526
14539,Femmes I,359.,1995,CH,"25.07,2",20.0,17.524728781110404
14540,Femmes II,718.,1982,CH,"28.08,8",33.0,15.642979208202792
14542,Hommes III,1810.,1975,CH,"41.50,1",40.0,10.587214765909255
14543,Hommes II,362.,1983,F,"30.46,7",32.0,14.421505235172482
14544,Hommes I,702.,1990,CH,"33.33,7",25.0,13.179950205477397
14545,Escaladelite Femmes,124.,1988,CH,"34.24,6",27.0,12.83011154587397
14547,Femmes VI,12.,1945,CH,"33.34,9",70.0,13.175207652403373
14548,Hommes V,134.,1950,CH,"38.37,6",65.0,11.449343339587243
14549,Hommes IV,160.,1962,CH,"32.11,4",53.0,13.68188329077661
14550,Femmes II,734.,1983,CH,"28.16,0",32.0,15.602982954545457
14552,Hommes II,506.,1979,CH,"31.38,2",36.0,14.00101969281754
14556,Femmes I,510.,1987,CH,"26.07,3",28.0,16.851915774939595
14557,Hommes II,1970.,1980,CH,"42.34,0",35.0,10.377420878601795
14558,Hommes III,534.,1974,CH,"32.40,7",41.0,13.558181874286422
14559,Hommes III,262.,1967,CH,"30.52,9",48.0,14.392217236070623
14565,Hommes III,---,1972,CH,--------,43.0,
14567,Hommes III,---,1973,F,--------,42.0,
14570,Femmes I,938.,1991,CH,"29.19,8",24.0,15.048290978834165
14572,Hommes III,588.,1969,CH,"32.58,9",46.0,13.482463407898372
14579,Femmes II,868.,1981,CH,"29.16,9",34.0,15.063252082690529
14580,Hommes V,204.,1952,CH,"40.48,8",63.0,10.852104327208062
14582,Femmes III,---,1975,CH,--------,40.0,
14583,Hommes III,778.,1972,CH,"33.57,7",43.0,13.085743217083124
14586,Hommes I,320.,1991,CH,"30.48,8",24.0,14.411571765940698
14587,Hommes I,302.,1988,CH,"30.41,9",27.0,14.444261810052929
14588,Escaladelite Hommes,198.,1992,CH,"26.57,5",23.0,16.533584195672628
14591,Hommes III,476.,1975,F,"32.19,8",40.0,13.646189204298404
14594,Hommes II,1552.,1983,CH,"37.22,2",32.0,11.804309279458383
14597,Hommes IV,87.,1963,CH,"30.47,4",52.0,14.418192557590077
14601,Hommes IV,897.,1959,F,"41.44,7",56.0,10.601008516901102
14602,Femmes I,819.,1987,CH,"28.13,3",28.0,15.61795755873885
14603,Hommes IV,921.,1961,CH,"42.27,5",54.0,10.393376700177411
14605,Hommes II,1883.,1980,CH,"40.54,1",35.0,10.837917170272071
14606,Hommes I,1290.,1987,CH,"40.53,9",28.0,10.838451861170725
14612,Hommes II,357.,1979,CH,"30.44,9",36.0,14.430030542874972
14613,Hommes III,---,1967,CH,--------,48.0,
14614,Femmes I,564.,1992,CH,"26.30,4",23.0,16.703923357664234
14616,Femmes III,1003.,1970,CH,"31.31,1",45.0,14.032768036792183
14618,Hommes III,647.,1971,CH,"33.18,2",44.0,13.241516484841178
14621,Hommes I,862.,1995,F,"34.47,0",20.0,12.7467362924282
14622,Hommes II,879.,1976,CH,"33.37,6",39.0,13.1645493767977
14624,Hommes III,1130.,1973,CH,"35.45,7",42.0,12.39191132921567
14625,Femmes III,776.,1973,F,"28.58,4",42.0,15.371536523929473
14627,Hommes III,---,1966,CH,--------,49.0,
14628,Hommes III,1844.,1966,CH,"42.34,7",49.0,10.375705480907738
14629,Hommes III,---,1969,CH,--------,46.0,
14631,Hommes II,---,1977,CH,--------,38.0,
14634,Femmes III,298.,1966,CH,"24.59,0",49.0,17.868239121594144
14637,Femmes I,548.,1986,CH,"26.23,8",29.0,16.745941001600734
14640,Femmes III,372.,1966,CH,"25.41,0",49.0,17.291617473435657
14641,Hommes II,1752.,1979,CH,"39.00,8",36.0,11.26384331419196
14642,Hommes II,404.,1978,F,"31.02,7",37.0,14.16121442614497
14644,Hommes II,644.,1978,CH,"32.25,5",37.0,13.622074097039219
14645,Hommes II,1474.,1983,CH,"36.53,0",32.0,12.027922255680263
14647,Hommes II,811.,1980,CH,"33.14,1",35.0,13.257898071874719
14654,Femmes IV,313.,1963,CH,"27.57,3",52.0,15.935153954955934
14655,Femmes II,551.,1979,CH,"26.56,9",36.0,16.5373179269073
14656,Femmes III,368.,1968,CH,"25.39,2",47.0,17.303875236294896
14659,Hommes III,982.,1967,CH,"34.56,1",48.0,12.713173808628223
14660,Hommes I,1142.,1986,CH,"37.37,0",29.0,11.757559539737759
14661,Femmes IV,328.,1960,CH,"28.12,6",55.0,15.621844556637985
14665,Hommes II,84.,1982,CH,"28.21,3",33.0,15.573671711622303
14668,Hommes II,1593.,1985,CH,"37.38,5",30.0,11.752842048950114
14672,Femmes II,---,1979,CH,--------,36.0,
14680,Hommes III,1877.,1968,CH,"43.35,7",47.0,10.134003736420878
14686,Femmes I,849.,1988,CH,"28.27,7",27.0,15.53842345369028
14689,Hommes I,556.,1994,CH,"32.35,8",21.0,13.578713146671614
14690,Femmes II,116.,1976,F,"23.20,8",39.0,18.93226473629783
14691,Hommes I,189.,1988,CH,"29.33,6",27.0,14.977502045268611
14692,Femmes II,1116.,1980,CH,"32.04,2",35.0,13.712627176830411
14693,Femmes II,785.,1981,CH,"28.35,3",34.0,15.49677282827214
14694,Femmes III,731.,1975,CH,"28.35,9",40.0,15.493494128847985
14704,Hommes I,1119.,1989,F,"37.11,4",26.0,11.83865926604516
14705,Femmes III,108.,1975,CH,"23.01,5",40.0,19.091027590701717
14713,Hommes I,728.,1987,CH,"33.44,0",28.0,13.139354066985648
14715,Femmes II,683.,1980,CH,"27.50,7",35.0,15.973388591994764
14716,Femmes V,10.,1954,CH,"24.29,5",61.0,18.085202716608357
14717,Femmes I,540.,1992,CH,"26.19,5",23.0,16.77343004390151
14719,Hommes III,1171.,1974,F,"36.02,7",41.0,12.195853110167375
14721,Femmes I,---,1990,CH,--------,25.0,
14725,Femmes IV,422.,1963,CH,"30.12,2",52.0,14.586680831286104
14726,Femmes II,986.,1985,CH,"30.18,7",30.0,14.555272137012622
14727,Hommes III,1404.,1968,F,"37.36,0",47.0,11.760706638115634
14729,Hommes IV,1024.,1962,F,"47.05,5",53.0,9.337583678673893
14731,Hommes I,39.,1986,CH,"27.31,9",29.0,16.083311980672793
14732,Femmes I,1103.,1991,CH,"31.09,4",24.0,14.130700456679746
14733,Hommes I,375.,1994,CH,"31.19,9",21.0,14.0831436905029
14734,Hommes II,277.,1983,CH,"30.16,3",32.0,14.566853429698638
14739,Hommes II,1141.,1976,CH,"35.02,6",39.0,12.544395591846056
14740,Femmes III,151.,1970,CH,"23.39,0",45.0,18.78495083368961
14744,Hommes II,380.,1982,CH,"30.53,6",33.0,14.388917998428084
14749,Femmes I,136.,1988,CH,"23.10,7",27.0,19.015017094386984
14751,Hommes V,256.,1947,CH,"42.53,5",68.0,10.329846009168921
14752,Hommes IV,143.,1960,CH,"31.58,4",55.0,13.91147416413374
14753,Hommes V,26.,1948,CH,"33.21,9",67.0,13.22676781360065
14755,Hommes IV,1025.,1959,F,"47.13,3",56.0,9.322130991025396
14756,Escaladelite Hommes,323.,1980,F,"28.54,1",35.0,15.394695350548334
14757,Hommes II,842.,1981,CH,"33.25,1",34.0,13.214038675528558
14758,Hommes II,816.,1979,CH,"33.15,2",36.0,13.253499034749035
14760,Femmes II,179.,1983,CH,"24.05,8",32.0,18.26336353811622
14761,Hommes VI,75.,1935,F,"50.23,7",80.0,8.746143280848777
14762,Femmes III,33.,1967,CH,"21.11,4",48.0,20.80988917306053
14764,Hommes I,1306.,1993,CH,"41.30,7",22.0,10.63693804924105
14766,Hommes I,1186.,1988,CH,"38.19,3",27.0,11.504202340743069
14767,Hommes III,137.,1972,CH,"29.41,1",43.0,14.939308422018971
14768,Femmes I,898.,1991,CH,"28.59,4",24.0,15.366160733020912
14769,Femmes I,333.,1989,CH,"24.58,3",26.0,17.873327095960626
14771,Hommes III,619.,1970,F,"33.08,5",45.0,13.280338521988817
14773,Hommes III,607.,1974,CH,"33.06,0",41.0,13.29038112522686
14774,Escaladelite Hommes,358.,1970,F,"30.14,3",45.0,14.576518594698603
14775,Femmes II,264.,1979,F,"24.52,3",36.0,17.917057456265546
14780,Hommes IV,936.,1959,CH,"42.46,8",56.0,10.34614297824244
14784,Femmes II,716.,1985,CH,"28.08,5",30.0,15.644650169129429
14787,Hommes II,---,1984,CH,--------,31.0,
14796,Hommes III,896.,1971,CH,"34.35,0",44.0,12.79126637554585
14798,Hommes III,80.,1975,CH,"28.36,5",40.0,15.490216816499208
14799,Femmes IV,91.,1961,CH,"24.28,7",54.0,18.091159879771073
14802,Hommes I,---,1991,CH,--------,24.0,
14803,Hommes III,---,1975,CH,--------,40.0,
14806,Hommes I,755.,1988,CH,"33.54,5",27.0,13.098226263228499
14807,Hommes III,1242.,1970,CH,"36.28,4",45.0,12.109469738727814
14809,Femmes III,---,1971,CH,--------,44.0,
14810,Hommes III,---,1971,CH,--------,44.0,
14811,Hommes III,252.,1968,CH,"30.49,0",47.0,14.41062643489669
14812,Femmes IV,303.,1958,F,"27.52,5",57.0,15.962942779291556
14816,Femmes III,968.,1968,CH,"30.57,5",47.0,14.37056418642682
14823,Hommes I,---,1991,CH,--------,24.0,
14824,Hommes I,1161.,1990,CH,"37.49,0",25.0,11.71992531341691
14830,Hommes II,---,1980,CH,--------,35.0,
14831,Hommes III,623.,1970,F,"33.09,9",45.0,13.274721290673437
14837,Hommes III,---,1973,CH,--------,42.0,
14842,Hommes II,775.,1985,F,"33.04,6",30.0,13.296011620165832
14843,Hommes I,339.,1993,F,"30.57,5",22.0,14.37056418642682
14848,Hommes I,711.,1989,CH,"33.35,9",26.0,13.171258131238945
14849,Femmes III,---,1972,CH,--------,43.0,
14855,Hommes III,---,1975,CH,--------,40.0,
14859,Hommes II,---,1985,CH,--------,30.0,
14861,Hommes IV,162.,1957,F,"32.17,5",58.0,13.655944055944058
14863,Hommes II,832.,1983,CH,"33.22,4",32.0,13.224777269443777
14865,Hommes I,619.,1991,F,"32.59,3",24.0,13.48080876261774
14868,Femmes IV,442.,1964,CH,"30.52,5",51.0,14.394103194103195
14872,Hommes III,396.,1970,F,"31.49,9",45.0,13.949014254420776
14873,Hommes III,1082.,1967,F,"35.33,0",48.0,12.436456269459384
14874,Escaladelite Hommes,365.,1979,F,"30.58,4",36.0,14.366335338739212
14875,Femmes I,---,1989,F,--------,26.0,
14878,Femmes III,794.,1966,CH,"29.14,3",49.0,15.07669080053529
14879,Escaladelite Femmes,---,1993,CH,--------,22.0,
14882,Hommes III,1104.,1968,CH,"35.38,6",47.0,12.416774995761036
14884,Hommes IV,843.,1961,F,"40.49,2",54.0,10.851032302677073
14885,Hommes I,984.,1987,F,"35.58,5",28.0,12.347337361247718
14886,Hommes II,1495.,1979,F,"37.04,4",36.0,11.861030126336251
14887,Femmes I,863.,1989,F,"28.38,1",26.0,15.481484091469644
14888,Hommes II,---,1979,CH,--------,36.0,
14894,Femmes II,153.,1981,F,"23.46,1",34.0,18.728101956438348
14897,Hommes III,74.,1973,F,"28.28,6",42.0,15.533479459803438
14900,Femmes III,741.,1969,CH,"28.39,5",46.0,15.473851030110938
14905,Hommes II,260.,1982,F,"30.11,5",33.0,14.590071392993526
14906,Femmes II,777.,1978,F,"28.31,0",37.0,15.520310844224657
14907,Femmes IV,367.,1965,CH,"28.54,3",50.0,15.393616648565324
14908,Femmes I,806.,1990,CH,"28.07,9",25.0,15.647993162149648
14911,Hommes II,487.,1983,CH,"31.33,1",32.0,14.023810283744535
14914,Femmes II,797.,1985,CH,"28.39,9",30.0,15.4716715377302
14916,Hommes III,22.,1968,F,"26.50,4",47.0,16.577875037730156
14922,Escaladelite Hommes,348.,1984,CH,"29.35,5",31.0,14.967807869187531
14923,Femmes II,205.,1981,F,"24.18,5",34.0,18.167459168906348
14926,Hommes II,609.,1977,CH,"32.12,1",38.0,13.678901653124125
14927,Femmes IV,16.,1965,CH,"21.49,6",50.0,20.440081875697807
14928,Femmes II,---,1984,CH,--------,31.0,
14932,Hommes II,1267.,1976,CH,"35.37,0",39.0,12.422391857506362
14934,Hommes II,1528.,1979,F,"37.13,6",36.0,11.83164584230935
14935,Femmes III,---,1975,CH,--------,40.0,
14937,Femmes III,1010.,1975,F,"31.41,3",40.0,13.987202750453635
14938,Femmes II,273.,1978,GB,"25.00,1",37.0,17.574497020119196
14939,Hommes IV,60.,1960,F,"30.02,5",55.0,14.633805162364698
14943,Hommes III,199.,1970,CH,"30.20,8",45.0,14.545153601694917
14945,Femmes III,60.,1975,F,"22.04,4",40.0,19.93195427327164
14947,Hommes I,---,1994,CH,--------,21.0,
14950,Femmes V,---,1949,CH,--------,66.0,
14951,Hommes II,---,1979,CH,--------,36.0,
14952,Hommes II,40.,1982,F,"27.26,1",33.0,16.117530538131398
14958,Hommes III,1940.,1966,CH,"46.10,8",49.0,9.529365836731154
14964,Femmes II,15.,1977,F,"20.28,0",38.0,21.66568047337278
14966,Hommes III,1296.,1970,CH,"36.47,8",45.0,12.045068260321289
14971,Hommes I,---,1989,CH,--------,26.0,
14977,Femmes II,1053.,1980,CH,"31.10,4",35.0,14.126157407407408
14983,Femmes III,260.,1971,F,"24.39,4",44.0,18.011806181847998
14987,Hommes III,---,1969,CH,--------,46.0,
14991,Hommes IV,47.,1962,F,"29.27,6",53.0,15.008197841235141
14992,Hommes III,---,1974,CH,--------,41.0,
14994,Femmes II,---,1980,CH,--------,35.0,
14996,Femmes I,903.,1987,CH,"29.01,9",28.0,15.14111444226197
14997,Femmes IV,---,1964,CH,--------,51.0,
14998,Femmes V,79.,1950,CH,"30.23,8",65.0,14.530722931410809
15002,Hommes III,1164.,1969,CH,"36.00,0",46.0,12.205000000000002
15003,Hommes III,1819.,1966,CH,"42.03,8",49.0,10.451972025310434
15006,Femmes I,113.,1989,CH,"22.46,8",26.0,19.555812711411786
15007,Femmes I,941.,1990,CH,"29.21,5",25.0,15.039534485709398
15008,Hommes V,189.,1954,CH,"40.13,8",61.0,10.94673376849868
15009,Hommes I,120.,1986,CH,"28.50,3",29.0,15.41521945058415
15010,Hommes II,---,1978,CH,--------,37.0,
15011,Hommes I,678.,1989,CH,"33.26,3",26.0,13.209271562997928
15012,Hommes V,132.,1950,CH,"38.29,1",65.0,11.474759081768562
15013,Hommes II,1550.,1978,CH,"37.21,6",37.0,11.806212381771282
15014,Hommes III,1780.,1971,CH,"41.16,6",44.0,10.673371228683868
15016,Femmes II,842.,1976,CH,"28.57,5",39.0,15.376377952755906
15017,Hommes IV,224.,1957,CH,"33.18,5",58.0,13.240319421425342
15018,Hommes II,1227.,1984,F,"35.25,3",31.0,12.463620117436815
15019,Femmes II,108.,1983,CH,"23.17,0",32.0,18.963314630988346
15020,Hommes III,1187.,1975,F,"36.08,3",40.0,12.176925421943853
15023,Femmes II,514.,1979,F,"26.41,5",36.0,16.63373083475298
15024,Hommes I,389.,1994,CH,"31.24,3",21.0,14.063310181480654
15025,Femmes I,554.,1986,CH,"26.25,9",29.0,16.73254884039758
15026,Femmes III,65.,1973,CH,"22.09,0",42.0,19.89044816659122
15027,Hommes III,563.,1967,CH,"32.51,8",48.0,13.511901100928718
15032,Femmes III,18.,1971,CH,"20.40,2",44.0,21.536123909420645
15034,Femmes I,991.,1992,CH,"29.48,3",23.0,14.902825356985383
